UpDown.mean,UpDown.median,UpDown.var,UpDown.sd,UpDown.mad,Degrees.mean,Degrees.median,Degrees.var,Degrees.sd,Degrees.mad,Magnitude.sum,Magnitude.mean,Magnitude.energy,Activity
-12.67603367,-7.846488562,1194.515255,34.56176001,37.64545335,147.2862745,145,1688.293594,41.08885,34.0998,807.7329403,1.055860053,0.00130719,active
-19.0159376,-16.50326271,1055.564402,32.48945062,31.48545787,138.9510204,145,3193.082066,56.50736294,48.9258,765.3353636,1.041272603,0.001360544,active
-18.0989606,-19.44279145,741.0598342,27.22241419,22.44684983,106.5808298,105,1820.785363,42.67066161,25.2042,783.9747871,1.121566219,0.001430615,active
-18.50219373,-17.4180655,1198.676609,34.62190938,35.56096308,112.7434783,115,1092.193898,33.04835696,29.652,721.8818083,1.046205519,0.001449275,active
-9.496826443,-12.68870562,852.7460693,29.2018162,23.7393973,122.1494253,124,1505.14023,38.79613679,26.6868,772.6778133,1.110169272,0.001436782,active
-1.935427754,-13.05498554,2210.130072,47.0120205,47.09051759,86.36749117,109,7049.732716,83.96268645,60.7866,1691.443498,1.992277383,0.001177856,active
33.8294923,39.62717531,267.1650295,16.34518368,8.211983425,113.205314,103,902.1174082,30.03526941,19.2738,866.3147166,1.046273812,0.001207729,active
33.8294923,39.62717531,267.1650295,16.34518368,8.211983425,113.205314,103,902.1174082,30.03526941,19.2738,866.3147166,1.046273812,0.001207729,active
12.21690196,13.77949407,126.0013147,11.22503072,1.381481571,158.8259804,160,817.6997414,28.59544966,1.4826,832.7696977,1.0205511,0.00122549,active
47.26018033,57.63033954,486.40041,22.0544873,7.570047917,150.2933333,155,917.0255016,30.28242893,16.3086,832.7258157,1.009364625,0.001212121,active
21.56303723,21.00430632,69.70682528,8.349061341,1.972829269,154.5369048,157,317.5671704,17.82041443,2.9652,855.8519253,1.01887134,0.001190476,active
-9.687029738,-20.49439776,2178.049251,46.66957522,45.55564616,117.7044674,147,8213.584579,90.62882863,81.543,1690.707951,1.93666432,0.001145475,active
-6.477825768,-12.12487111,1944.659988,44.09829915,46.81969542,109.216792,124,7793.364486,88.28003447,100.8168,1618.591672,2.028310366,0.001253133,active
-6.099971075,-8.243633801,1680.374738,40.99237415,41.89406204,113.7105856,137,9783.930801,98.91375436,100.0755,1710.65477,1.92641303,0.001126126,active
-8.924259057,-11.06693603,1744.957583,41.77268944,40.74758629,116.1824324,139,8782.284606,93.71384426,77.0952,1634.164318,1.840275133,0.001126126,active
-10.78502154,-23.64180919,2291.166076,47.8661266,42.9462597,97.44520548,116.5,6488.601566,80.55185638,83.7669,1613.772545,1.842206102,0.001141553,active
-7.31276813,-15.558335,1963.335181,44.30953826,47.17920048,104.6017478,121,7240.317447,85.09005492,90.4386,1485.303614,1.854311628,0.001248439,active
11.45768613,7.448043258,1249.150082,35.34331736,32.15669636,115.2558315,114,2359.27185,48.57233627,37.065,1399.303742,1.052899731,0.000752445,active
17.07803931,13.18566397,1180.002581,34.35116564,31.14752963,113.5866966,115,3192.125986,56.49890252,48.9258,1415.641662,1.058028148,0.000747384,active
13.96989339,10.54214994,1145.060546,33.83874327,29.53304082,119.800885,120,3099.638553,55.67439764,48.9258,1404.127539,1.035492285,0.000737463,active
-17.61065291,-8.765952378,1353.548177,36.79059903,31.6566956,132.1380952,131,3785.690085,61.52796181,31.1346,858.4521708,1.02196687,0.001190476,active
-17.75249667,-9.493798927,1274.796454,35.70429181,31.02096971,134.2505995,133.5,2455.462935,49.55262793,37.8063,859.7774251,1.030908184,0.001199041,active
16.69400228,13.44959329,1256.301935,35.44434983,30.18558988,109.611236,109,2509.617115,50.09607884,32.6172,1412.279219,1.057887055,0.000749064,active
10.26514099,7.632766273,103.7875,10.18761503,3.396678788,147.475827,148.5,383.6994149,19.58824686,14.0847,810.8703468,1.031641663,0.001272265,sleep
-11.04626716,-11.43444675,99.72128002,9.986054277,0.994092675,108.5731293,111,201.5159377,14.19563094,2.9652,618.4682023,1.051816671,0.00170068,sleep
4.210169818,5.087345949,124.513565,11.15856465,8.301856406,97.25318066,89,466.4186204,21.59672708,2.9652,825.877376,1.050734575,0.001272265,sleep
-11.86454759,2.010180396,461.3118076,21.47817049,5.737183074,83.47964377,77,562.9250628,23.72604187,5.9304,812.3481395,1.033521806,0.001272265,sleep
-17.25893156,-18.72693397,96.14845438,9.805531825,2.174645722,151.5880342,143,720.6981442,26.84582173,10.3782,599.3563764,1.024540814,0.001709402,sleep
-10.55912539,-7.823889431,223.1561282,14.93841117,1.692615482,134.9820513,140,1210.074132,34.78611982,4.4478,808.7803441,1.036897877,0.001282051,sleep
-35.214677,-48.85999795,1068.322871,32.68520875,10.32689976,166.0952381,166,780.4857001,27.93717416,25.2042,682.065481,1.014978394,0.001488095,active
-25.65238814,-40.0607704,1750.275676,41.83629616,22.76362089,156.9357697,157,947.8251382,30.78676888,28.1694,922.5002546,1.021594966,0.00110742,active
-39.82336851,-53.22062691,1435.676588,37.89032315,30.07984959,143.1981132,147,1489.451791,38.59341642,31.1346,981.79476,1.029134969,0.001048218,active
-34.14718654,-51.75699803,1314.519788,36.25630688,15.60704442,158.6414815,169,1195.829731,34.58077111,26.6868,687.123316,1.017960468,0.001481481,active
-32.4361564,-51.95258374,2177.642574,46.66521803,17.45128567,137.3122222,146,2054.762253,45.32948547,46.7019,916.3985956,1.018220662,0.001111111,active
-21.91413206,-43.91476199,1997.565432,44.69413196,31.50070092,136.9132706,141,1064.865901,32.63228311,25.2042,976.0539238,1.019910056,0.001044932,active
-23.99444361,-28.09275228,1526.132194,39.06574194,43.08597269,97.20549582,94,6176.1204,78.58829684,72.6474,1284.580501,1.534743728,0.001194743,active
-20.89888306,-24.53988864,1298.848589,36.03954202,36.53158468,106.5567503,109,3965.981524,62.97603929,63.7518,1251.06782,1.494704683,0.001194743,active
-18.14475345,-22.27824186,1382.383902,37.18042364,40.87882598,113.746085,124,3974.910819,63.04689381,48.9258,1214.526729,1.358531017,0.001118568,active
8.03311983,8.028932792,1398.721315,37.39948282,38.71986503,75.859375,71,3802.342039,61.66313355,50.4084,1270.313753,1.323243493,0.001041667,active
-11.39369988,-13.89070166,1213.419349,34.83416927,36.32112879,124.8612975,137.5,4287.935947,65.48233309,52.6323,1154.184112,1.291033682,0.001118568,active
5.521278743,7.384286922,1771.371952,42.08766983,44.99044924,83.62604167,79,3476.55344,58.96230525,54.8562,1243.925559,1.29575579,0.001041667,active
-18.13693558,-19.95917461,168.9739161,12.99899674,2.003833317,92.28308208,82,581.9985891,24.12464692,8.8956,626.289507,1.049061151,0.001675042,active
-12.9221842,-13.23189288,507.8697695,22.53596613,17.43226316,114.8101093,114,1092.102059,33.04696747,17.7912,757.195655,1.034420294,0.00136612,active
-46.76492733,-51.16568289,114.5035272,10.70063209,2.239019417,30.19178082,24,1098.740603,33.14725634,8.8956,666.2000174,1.014003071,0.00152207,active
37.29085163,37.5847655,59.07375547,7.68594532,4.085038941,31.26765189,26,816.4430473,28.57346754,16.3086,621.7727632,1.020973339,0.001642036,active
41.96035213,44.13249633,237.9100948,15.4243345,4.601741764,29.86831276,13,2139.630986,46.25614539,32.6172,740.5398946,1.015829759,0.001371742,active
13.60281439,11.61312108,246.5998745,15.7034988,4.804472051,108.2217195,111,441.7559022,21.01798997,8.8956,697.0748102,1.051394887,0.001508296,active
-48.20819566,-47.68985938,278.9096808,16.70058923,7.383724668,150.2304965,152,416.5862086,20.41044362,14.826,580.7778233,1.029747914,0.00177305,active
-29.33622449,-47.55624373,2089.817,45.7145163,18.74770855,151.490991,150,1010.460821,31.7877464,25.2042,686.3349418,1.030532946,0.001501502,active
23.57669005,22.49708665,1445.9671,38.02587409,39.95088694,134.3478261,137,3633.057189,60.27484707,74.13,519.4724227,1.075512262,0.002070393,active
49.147032,55.02406617,652.2267855,25.53873109,20.02366733,160.7746741,186,4988.880104,70.63200481,53.3736,587.0439525,1.093191718,0.001862197,active
33.30107857,30.36365456,947.9325478,30.78851324,33.63353513,135.6063348,152,3566.38709,59.71923551,51.891,752.1040981,1.134395321,0.001508296,active
3.439973622,3.140427213,109.2149916,10.45059767,3.705580614,137.404321,136,474.5936134,21.78516958,19.2738,670.2773264,1.03437859,0.00154321,active
9.263195696,10.65285762,347.2986761,18.63595117,7.427037365,122.3816199,118,381.777696,19.53913243,20.7564,667.150686,1.039175523,0.001557632,active
-11.76430346,-15.21834971,262.4700421,16.2009272,3.224311677,122.4722222,114.5,824.4109102,28.71255666,18.5325,744.8975276,1.034579899,0.001388889,active
-14.98313994,-17.53515575,242.5283931,15.57332312,3.993284893,122.6166667,123,233.8250348,15.29133855,5.9304,744.453929,1.03396379,0.001388889,active
-2.974176702,0.940345445,632.6159014,25.15185682,13.40801077,102.8002755,104,830.3503999,28.81580122,13.3434,760.4296843,1.047423808,0.00137741,active
-24.05905337,-34.03482711,1564.901692,39.55883836,49.2299773,152.4162304,155.5,1775.747125,42.13961468,28.9107,1218.543285,1.063301296,0.0008726,active
-28.16470351,-34.60662909,1122.289983,33.50059675,38.80905666,123.5316017,125,2426.089772,49.25535272,35.5824,1335.667994,1.156422506,0.000865801,active
-26.08481908,-43.52654162,1771.589988,42.09026001,38.34410083,128.5709312,132,1735.759119,41.66244255,29.652,1279.427239,1.113513698,0.000870322,active
-26.73721616,-38.35027034,1736.50288,41.67136763,42.50828316,113.1471861,121,2287.56064,47.82845011,34.0998,1327.048531,1.148959767,0.000865801,active
-37.46017649,-57.50792431,1593.300109,39.9161635,16.7781905,127.2195976,132,1732.308127,41.62100584,26.6868,1226.83395,1.073345538,0.000874891,active
6.441514762,0.172717259,152.5470316,12.35099314,5.952908278,160.3317757,173,786.9303148,28.05227825,11.1195,657.3404076,1.023894716,0.001557632,active
6.703088114,5.840466977,134.0009945,11.57587986,10.20586287,160.9806548,177,913.3960485,30.22244279,18.5325,684.8556805,1.019130477,0.001488095,active
5.44288347,-0.128685667,151.3405587,12.30205506,4.311123408,160.8309637,169,524.371698,22.8991637,8.8956,636.0488185,1.004816459,0.001579779,active
20.67319467,22.60132637,386.1588967,19.6509261,5.207505595,141.9274074,153,1586.402734,39.82967153,23.7216,691.6921238,1.024729072,0.001481481,active
12.03636522,10.64393273,224.8771442,14.99590425,12.10257871,168.9207773,188,1095.980241,33.1055923,5.9304,671.7801512,1.004155682,0.001494768,active
-47.1022155,-58.10564045,1076.436865,32.80909729,27.73882842,142.1270627,159,5813.863167,76.24869289,51.891,785.9657613,1.296973203,0.001650165,active
-46.35137306,-53.71224711,1056.124786,32.49807357,28.00959635,163.5560748,191,7554.025712,86.91389827,41.5128,810.5007719,1.262462262,0.001557632,active
45.36478897,52.85003669,749.5151961,27.37727518,27.23844843,137.9103641,146,4278.03403,65.40668184,42.9954,971.1137486,1.360103289,0.00140056,active
-48.50589256,-57.879733,1090.952539,33.02957068,26.72586769,147.9852941,167,6655.624988,81.58201388,57.8214,866.8398192,1.416404933,0.001633987,active
47.00819325,54.04537985,845.7824212,29.08233865,29.65897382,146.4273859,158,4546.322628,67.42642381,42.9954,931.8934511,1.288925935,0.001383126,active
-41.73836697,-44.46570055,803.195812,28.34070945,30.15327633,145.9474548,161,5073.02355,71.22516094,41.5128,830.7364628,1.364099282,0.001642036,active
36.84539683,55.04002717,752.0363373,27.42328094,1.930742772,208.1758333,234,2433.711503,49.33266162,2.9652,3582.289953,0.995080542,0.000277778,active
-5.526905668,-2.554119574,333.9582627,18.27452497,6.726831705,149.7744361,148.5,1641.176159,40.51143244,31.8759,817.8941073,1.024929959,0.001253133,active
-16.44147638,-5.277997625,923.1055297,30.38265179,9.441657585,135.2720126,142,3061.848846,55.33397552,20.7564,1340.35828,1.053740786,0.000786164,active
-9.297320096,-7.367565804,235.7631055,15.3545793,6.371018389,151.5118602,145,911.6451717,30.1934624,23.7216,823.5944108,1.028207754,0.001248439,active
-33.30613408,-48.74985863,554.4528487,23.54682247,1.872742007,220.7425,256,3593.958404,59.94963223,2.9652,3553.2028,0.987000778,0.000277778,active
-19.88899724,-13.80622811,680.2562905,26.0817233,11.33550787,156.1006289,168,4353.975704,65.98466264,23.7216,1291.257636,1.015139651,0.000786164,active
-10.36144424,-1.160941762,843.2264978,29.03836252,17.96213282,101.0415045,103,1530.182691,39.11754965,19.2738,818.9581036,1.062202469,0.001297017,active
-18.78069886,-15.61692295,1138.316432,33.73894534,35.65904871,117.9644723,110,2021.984092,44.96647743,34.0998,1009.595207,1.054958419,0.001044932,active
-25.06062361,-6.281630159,1595.111712,39.93884966,35.22969235,106.0238777,103,610.7594675,24.71354826,7.413,1100.319375,1.05092586,0.00095511,active
-17.31470129,-14.74524637,970.9995265,31.1608653,35.46176823,110.1009464,99,1757.825589,41.92643067,20.7564,1000.490349,1.052040325,0.001051525,active
27.50988283,16.16383985,1468.405888,38.31978455,28.11752054,89.21455939,101,2532.379615,50.32275445,40.0302,1084.252208,1.038555755,0.000957854,active
11.48401204,12.80124015,1112.2314,33.35013343,14.91339868,107.4862745,112,1854.053804,43.05872506,26.6868,807.5791495,1.055659019,0.00130719,active
3.258858355,4.093866518,65.55574777,8.096650405,1.934965116,135.4705882,136,304.0640872,17.4374335,5.9304,1322.041261,1.036895107,0.000784314,active
16.66081575,17.68601334,59.99145403,7.745415033,3.363961823,148.5871886,150,432.9338974,20.80706364,5.9304,871.1876993,1.033437366,0.00118624,active
13.67315082,14.89878964,78.1456119,8.840000673,1.255419644,152.9053498,153,347.6627323,18.64571619,4.4478,752.2233719,1.031856477,0.001371742,active
15.34686579,13.88963937,115.6778547,10.755364,1.47415034,169.4993084,173,899.5495148,29.99249097,4.4478,730.4554813,1.010311869,0.001383126,active
1.799052795,1.049173001,205.3989393,14.33174586,0.665601322,172.8070588,176,416.8481448,20.41685933,4.4478,1286.82254,1.00927258,0.000784314,active
-1.935427754,-13.05498554,2210.130072,47.0120205,47.09051759,86.36749117,109,7049.732716,83.96268645,60.7866,1691.443498,1.992277383,0.001177856,active
-0.57479856,-9.668598674,2405.453261,49.04542039,54.78406435,104.157277,137,7356.551028,85.77033886,72.6474,1816.906696,2.132519596,0.001173709,active
2.965869603,5.50021791,456.5362072,21.36670792,4.452835612,164.6860941,178,1321.339438,36.35023298,4.4478,978.5403346,1.000552489,0.001022495,active
2.168452774,-0.599457112,189.6004527,13.76954802,5.725157278,161.657277,167,1023.667623,31.99480619,17.7912,650.2216715,1.017561301,0.001564945,active
6.535656156,3.824500975,118.1837672,10.87123577,2.064829661,179.1004274,184,962.9781389,31.03188906,2.9652,932.8340005,0.996617522,0.001068376,active
0.144730129,-1.225585922,151.9200126,12.32558366,3.760901712,154.5848671,133,3436.316741,58.62010526,31.1346,997.7276014,1.020171372,0.001022495,active
2.481147667,-5.294446294,515.1358531,22.69660444,8.18441453,145.9241706,143,1541.171456,39.25775663,17.7912,646.4656344,1.021272724,0.001579779,active
5.243823518,4.083273136,70.77149734,8.412579708,2.584966556,150.9793702,155,1021.746313,31.96476675,23.7216,938.0255564,1.018485946,0.001085776,active
26.27822174,28.99834382,382.0059085,19.54497144,5.506138015,103.3530239,103,1331.761114,36.49330232,2.9652,748.8858515,1.053285305,0.00140647,sleep
-2.846382128,-1.627378985,214.3794421,14.64170216,1.733749581,198.3099099,254,10917.67274,104.4876679,4.4478,535.8404159,0.965478227,0.001801802,sleep
-8.648733468,-15.90592083,512.6088188,22.64086612,3.202019672,205.4647436,264,7805.828611,88.35060051,8.8956,617.2894539,0.98924592,0.001602564,sleep
22.45516214,33.77697339,784.4085002,28.0072937,3.60746585,123.8822464,127,1185.770138,34.43501326,5.9304,569.7145347,1.032091548,0.001811594,sleep
21.3126514,24.36962091,376.3719816,19.4003088,4.790463434,101.6963277,96,1041.133961,32.26660752,4.4478,739.5475777,1.044558726,0.001412429,sleep
32.14683764,36.88679385,346.6659153,18.61896655,3.85862559,124.8883573,130,1629.821382,40.37104633,10.3782,654.7643668,1.044281287,0.001594896,sleep
5.953431375,4.574858213,69.23191315,8.320571684,4.945158034,135.1115023,136,392.2072941,19.80422415,5.9304,887.8041469,1.042023647,0.001173709,active
0.812022877,-1.224923854,322.1091743,17.94740021,5.054320918,151.9655647,157,1498.038813,38.70450636,7.413,740.3596864,1.019779182,0.00137741,active
-53.34775192,-61.04942898,507.1815949,22.52069259,1.942245846,178.3319386,183,549.1298863,23.43352057,4.4478,717.1824586,1.000254475,0.0013947,active
7.835468917,10.78787749,206.1869776,14.35921229,4.99224661,152.3964286,154,565.8366976,23.7873222,5.9304,851.8508647,1.014108172,0.001190476,active
-56.61228061,-64.22064482,542.8789356,23.29976256,1.87303643,184.4025424,187,616.0003896,24.81935514,4.4478,709.6448668,1.002323258,0.001412429,active
-6.780995585,-10.99865986,333.5371861,18.26300047,4.999660935,139.3471646,133,799.7726616,28.28025215,8.8956,751.6076083,1.039567923,0.001383126,active
-14.02513902,-16.75564129,1289.676214,35.91206223,41.64999551,115.6320583,122,2804.985735,52.96211604,43.7367,1336.421683,1.217141788,0.000910747,active
-12.38201499,-10.00436185,1461.493756,38.22948804,44.32516456,119.336518,128,3761.075796,61.32761039,50.4084,1275.198902,1.353714333,0.001061571,active
-11.80469452,-18.56303766,1566.129669,39.5743562,36.13258507,102.8516484,99,3438.355607,58.63749318,57.8214,1485.933459,1.360744926,0.000915751,active
-4.15328945,-4.174015377,978.7682371,31.28527189,33.43422857,99.25296804,101,2774.326259,52.67187351,41.5128,1332.458232,1.216856833,0.000913242,active
-4.855356796,-1.270171125,1279.34297,35.76790418,38.47822303,106.1160809,111,4727.426809,68.7562856,56.3388,1282.648294,1.365972624,0.001064963,active
-16.81301804,-22.60725775,1779.862311,42.18841442,41.09542684,106.292011,102,3607.069063,60.05887997,53.3736,1508.679737,1.385380842,0.000918274,active
-9.040591879,-10.84320542,82.34761873,9.074558872,3.670459755,118.8370703,115,918.8671267,30.31282116,8.8956,701.6216681,1.048761836,0.001494768,active
-7.731178566,-10.76694226,300.0926664,17.32318292,5.524691286,112.4814815,111,547.2363686,23.39308378,8.8956,833.562787,1.02908986,0.001234568,active
62.36579135,67.58832003,340.0258193,18.43978903,6.504655162,120.3106061,118,1201.303984,34.65983244,17.7912,672.7963931,1.019388474,0.001515152,active
60.98999644,65.27236692,349.3806321,18.6917263,6.559218857,110.4191176,108,673.2327138,25.94672838,10.3782,835.3185105,1.023674645,0.00122549,active
0.211344039,-2.180552513,118.6652767,10.8933593,4.407074562,126.8883573,109,1488.565791,38.58193607,8.8956,654.8212528,1.044372014,0.001594896,active
48.65438334,63.30707635,855.279155,29.2451561,12.38926904,109.9238095,106,2786.432978,52.78667424,19.2738,640.7239887,1.017022204,0.001587302,active
-56.51327593,-67.75956634,991.0482583,31.48091896,8.729777849,154.6057971,155,805.2511291,28.37694714,11.8608,350.4996829,1.01594111,0.002898551,active
2.051066402,4.732007394,184.3340942,13.57696926,7.369277788,128.177305,130,1260.041948,35.49706957,16.3086,439.1380044,1.038151311,0.002364066,active
-20.28536145,-37.7408675,1104.054875,33.22732122,21.64098916,132.0328947,133,1809.187927,42.5345498,28.1694,462.1639477,1.013517429,0.002192982,active
51.402211,56.45224172,297.6413685,17.25228589,10.3243604,97.72566372,97,1294.436351,35.9782761,40.0302,349.0764279,1.029723976,0.002949853,active
27.8583611,15.77186765,881.2694143,29.68618221,24.68766586,143.4100877,151,1994.73036,44.66240432,31.1346,470.7908656,1.032436109,0.002192982,active
28.49857878,37.30722803,595.7339243,24.40766118,6.998341851,55.9020979,41,2122.995066,46.07597059,20.7564,445.1341249,1.037608683,0.002331002,active
-36.37409182,-35.97404472,1000.980656,31.63827833,31.82138056,164.6955326,161,1179.081239,34.33775238,28.1694,1514.911007,1.04117595,0.000687285,active
-1.423214619,-3.877111051,1296.098926,36.00137395,48.12050687,52.93571429,52,2475.287027,49.7522565,57.8214,482.43362,1.148651476,0.002380952,active
-52.20909743,-69.57466155,1106.640356,33.26620442,15.12414199,150.0646552,154,2517.818835,50.17787197,37.8063,744.3522754,1.06947166,0.001436782,active
-23.69965338,-26.33616583,960.0771096,30.9851111,37.29138134,190.8406709,200,1741.118652,41.72671389,42.9954,1435.546717,1.0031773,0.000698812,active
-6.544053521,-8.541956401,572.5902253,23.92885758,22.9592731,45.2470024,34,2308.691247,48.04884231,41.5128,469.15268,1.125066379,0.002398082,active
-37.0641087,-47.6720112,1292.633142,35.95320767,40.41629992,138.6520468,142,2430.558107,49.30069074,19.2738,711.0627428,1.039565413,0.001461988,active
4.704129035,1.66788907,162.6849521,12.75480114,3.443689622,131.4357298,132,470.2701287,21.68571255,7.413,952.6270352,1.037720082,0.001089325,active
4.820503707,3.352647029,134.385736,11.59248619,2.505184815,134.3238095,132,518.2034068,22.76408151,2.9652,662.7712622,1.052017877,0.001587302,active
2.217966925,-0.446325916,121.1807729,11.00821388,0.934334784,108.7104247,111,577.378667,24.02870506,5.9304,824.0315093,1.060529613,0.001287001,active
-1.521963404,2.207143338,453.1918557,21.28830326,1.680339328,131.9348534,137,599.4500991,24.48367005,7.413,955.1441089,1.037072865,0.001085776,active
-5.306481094,-15.33854025,629.5819439,25.09147154,2.958380218,133.3285486,135,1146.297634,33.8570175,1.4826,649.1277052,1.035291396,0.001594896,active
5.363926043,6.887431589,196.582882,14.02080176,1.393948951,146.7275132,144,626.7521427,25.03501833,5.9304,781.2503671,1.033399956,0.001322751,active
-23.08234948,-39.69967332,2140.450414,46.26500204,45.01099228,158.9578544,179,7183.421495,84.75506767,81.543,960.5592936,1.226767936,0.001277139,active
-18.2851459,-17.68112985,1956.787035,44.23558562,61.39387581,162.6504854,173,3259.44004,57.09150585,29.652,662.3593766,1.071778927,0.001618123,active
49.08705685,58.23167422,901.4500867,30.02415839,18.34202805,41.35161744,33,5105.109994,71.45005244,50.4084,921.4064003,1.29593024,0.00140647,active
-42.01272226,-45.7406739,1005.639829,31.71182475,31.50134882,169.0248756,193,6255.761839,79.09337418,37.065,737.3873967,1.222864671,0.001658375,active
47.86361352,57.76395965,990.5551074,31.47308544,23.19724286,51.39031339,32,7332.129892,85.62785698,69.6822,967.8019749,1.378635292,0.001424501,active
-20.29559385,-44.13728397,3374.350871,58.08916312,38.25699099,130.9455006,140,6086.678498,78.01716797,60.7866,1065.746474,1.350755987,0.001267427,active
-25.67339002,-23.84990677,1109.028598,33.30208098,23.99772839,128.8054054,122,2709.192036,52.04989948,29.652,1184.064779,1.066725026,0.000900901,active
26.79292093,23.23078218,688.4507825,26.23834565,19.87457887,124.5510388,115,1939.442917,44.03910668,20.7564,1163.534578,1.051070079,0.000903342,active
14.8257054,26.15849827,602.6435137,24.54879862,1.937724849,2.465,-65,9395.378047,96.92975831,1.4826,3568.692542,0.991303484,0.000277778,active
-18.79141096,-21.64825313,665.2345348,25.79214095,17.25681179,127.7915106,119,1056.085228,32.49746494,25.2042,837.946078,1.046124941,0.001248439,active
-39.05775448,-65.05907946,2215.64043,47.07058987,1.240920645,146.7413889,161,1110.439631,33.32325961,4.4478,3686.224092,1.023951137,0.000277778,active
-17.65385523,-22.75635992,602.8401626,24.55280356,19.27760124,134.109434,125,1501.991787,38.7555388,20.7564,823.9407096,1.036403408,0.001257862,active
-10.12834966,-9.620956236,914.6574814,30.24330474,25.80600065,130.96,126,2126.376736,46.11265267,40.0302,713.5739561,1.057146602,0.001481481,active
-21.05329997,-14.1630015,1191.611474,34.51972587,22.2873896,134.8139825,126,2838.999104,53.28225881,54.8562,842.1260243,1.051343351,0.001248439,active
-10.41364027,-10.47978434,824.1076437,28.7072751,22.2373294,121.5583333,113,2081.96988,45.62860814,19.2738,641.1440817,1.068573469,0.001666667,active
-6.884694207,-7.23327942,973.1031429,31.19460118,18.87865112,99.647343,93,2204.415755,46.95120611,20.7564,666.0493531,1.072543242,0.001610306,active
-3.410142642,-0.382292214,699.662215,26.4511288,18.60225587,145.1184211,145,2686.174829,51.82832072,65.2344,717.2778261,1.048651793,0.001461988,active
-1.829415294,7.407546979,1537.716598,39.21372971,23.2300533,60.61904762,72,2188.594969,46.78242158,40.0302,839.9380221,1.052553912,0.001253133,active
-25.44460223,-27.66095448,156.6585447,12.51633112,5.919076548,154.2182062,162,1745.905405,41.7840329,11.8608,759.6064922,1.016876161,0.001338688,active
13.39350265,14.22069505,369.7375475,19.22856072,2.230553985,186.0589226,194,1711.819457,41.37413995,17.7912,589.8866659,0.993075195,0.001683502,active
-14.85391849,-15.06802885,185.304192,13.61264824,2.729168804,146.5747126,144,1834.241892,42.82805029,13.3434,717.7405077,1.031236362,0.001436782,active
23.77566415,20.61478793,332.2126106,18.22670049,10.55986967,165.0050761,178,2664.059296,51.61452602,25.2042,595.8070176,1.008133702,0.001692047,active
-16.35394311,-17.41616013,157.6253761,12.55489451,2.096295164,157.202381,156,1444.519253,38.00683166,14.826,768.746757,1.01686079,0.001322751,active
-24.18496343,-20.49656333,117.650661,10.84668894,4.678345336,28.66666667,26,729.4867424,27.00901224,7.413,725.0943486,1.028502622,0.00141844,active
-3.875521309,-6.988633764,2605.081247,51.03999654,61.35075021,129.4465174,171,7933.515193,89.07028232,63.7518,1494.239316,1.858506612,0.001243781,active
19.91315496,81.65638814,6087.797547,78.02433945,2.570875559,55.31239936,65,613.0433433,24.7597121,20.7564,1254.436432,1.010013231,0.000805153,active
-21.53748246,-21.62047681,1839.194883,42.88583546,50.16067539,133.0640569,179,8409.872376,91.70535631,56.3388,1514.140955,1.796133992,0.00118624,active
-5.343966769,-9.202629685,2258.933257,47.52823642,53.39491074,141.7252091,170,5699.371768,75.49418367,41.5128,1238.585786,1.479791859,0.001194743,active
-2.518435458,-5.546886813,2724.34044,52.19521473,65.00363969,121.5902256,159,6640.181937,81.48731151,48.1845,1309.624632,1.641133624,0.001253133,active
78.43090817,78.43231142,0.718209669,0.847472518,0.640693809,83.96206618,84,35.83620122,5.98633454,2.9652,1254.509207,1.01251752,0.000807103,active
-19.04139555,-17.26369449,728.2328671,26.9857901,10.13305517,187.2506775,238,11786.73898,108.5667489,26.6868,713.9671988,0.967435229,0.001355014,active
-22.32026919,-14.93445883,617.4160786,24.84785863,11.9747286,58.50266667,59,864.6214882,29.40444674,17.7912,786.635302,1.048847069,0.001333333,active
11.57946306,6.548302588,483.4391662,21.98725008,13.01540447,111.8507822,110,1373.95843,37.06694525,16.3086,870.8840069,1.047995195,0.001203369,active
15.45748396,5.63141064,502.0104651,22.40559004,7.583845713,117.8540925,117,1560.697213,39.50566052,14.826,875.9952762,1.039140304,0.00118624,active
13.63439757,7.008476076,583.0278439,24.14596952,7.909384535,-19.84146341,-37,2141.067098,46.27166625,23.7216,720.8216202,0.976723063,0.001355014,active
15.5651525,7.682950331,477.9745966,21.86263014,8.7023526,143.4051491,149,1375.28882,37.08488668,20.7564,758.1550879,1.027310417,0.001355014,active
36.75154852,45.92106826,951.5614239,30.84738926,9.698405852,85.50393701,77,1868.917856,43.23098259,16.3086,794.1123642,1.04214221,0.001312336,sleep
19.21451728,32.25453348,1131.516145,33.63801637,26.51603716,88.2816092,79,3285.837129,57.32222195,34.0998,722.3730944,1.037892377,0.001436782,sleep
43.39649653,47.80438042,891.465645,29.85742194,11.43170216,128.8204134,126,1309.097073,36.18144653,16.3086,790.3869645,1.021171789,0.00129199,sleep
16.82769475,10.35527333,889.7864193,29.82928794,38.23140559,73.79022989,98,5530.707012,74.36872335,32.6172,721.8156117,1.037091396,0.001436782,sleep
44.5423499,51.89631854,678.7535606,26.05289928,4.055674286,129.0096022,124,865.5479846,29.42019688,11.8608,745.1347486,1.022132714,0.001371742,sleep
35.39842209,51.34386302,1238.482742,35.19208351,39.49740964,23.79545455,11,2560.020313,50.5966433,37.065,682.803603,1.034550914,0.001515152,active
